"table1","column1","columnNumber1","table2","column2","columnNumber2","similarityScore"
"74718406_0_3914457597478137388.csv","City","1","19654359_0_3020273135042459469.csv","City","1","0.9583941605839417"
"74718406_0_3914457597478137388.csv","Code","2","19654359_0_3020273135042459469.csv","Code","2","1.0"
"74718406_0_3914457597478137388.csv","State","3","19654359_0_3020273135042459469.csv","State","3","0.39671532846715324"
"74718406_0_3914457597478137388.csv","Airport Name","0","19654359_0_3020273135042459469.csv","City","1","0.03467153284671532"
"74718406_0_3914457597478137388.csv","City","1","19654359_0_3020273135042459469.csv","Airport Name","0","0.03467153284671532"
"74718406_0_3914457597478137388.csv","Airport Name","0","21585935_0_294037497010176843.csv","Airport Name","0","1.2080291970802919"
"74718406_0_3914457597478137388.csv","City","1","21585935_0_294037497010176843.csv","City","1","0.9583941605839417"
"74718406_0_3914457597478137388.csv","Code","2","21585935_0_294037497010176843.csv","Code","2","1.0"
"74718406_0_3914457597478137388.csv","State","3","21585935_0_294037497010176843.csv","State","3","0.39671532846715324"
"74718406_0_3914457597478137388.csv","Airport Name","0","21585935_0_294037497010176843.csv","City","1","0.03467153284671532"
"74718406_0_3914457597478137388.csv","City","1","21585935_0_294037497010176843.csv","Airport Name","0","0.03467153284671532"
"74718406_0_3914457597478137388.csv","Airport Name","0","39107734_2_2329160387535788734.csv","Airport","1","0.48841463414634145"
"74718406_0_3914457597478137388.csv","Airport Name","0","7929299_0_3253718003116029649.csv","Airport Name","0","1.2080291970802919"
"74718406_0_3914457597478137388.csv","City","1","7929299_0_3253718003116029649.csv","City","1","0.9583941605839417"
"74718406_0_3914457597478137388.csv","Code","2","7929299_0_3253718003116029649.csv","Code","2","1.0"
"74718406_0_3914457597478137388.csv","State","3","7929299_0_3253718003116029649.csv","State","3","0.39671532846715324"
"74718406_0_3914457597478137388.csv","Airport Name","0","7929299_0_3253718003116029649.csv","City","1","0.03467153284671532"
"74718406_0_3914457597478137388.csv","City","1","7929299_0_3253718003116029649.csv","Airport Name","0","0.03467153284671532"
"74718406_0_3914457597478137388.csv","Airport Name","0","9686394_0_5980699488362107028.csv","Airport Name","0","1.2080291970802919"
"74718406_0_3914457597478137388.csv","City","1","9686394_0_5980699488362107028.csv","City","1","0.9583941605839417"
"74718406_0_3914457597478137388.csv","Code","2","9686394_0_5980699488362107028.csv","Code","2","1.0"
"74718406_0_3914457597478137388.csv","State","3","9686394_0_5980699488362107028.csv","State","3","0.39671532846715324"
"74718406_0_3914457597478137388.csv","Airport Name","0","9686394_0_5980699488362107028.csv","City","1","0.03467153284671532"
"74718406_0_3914457597478137388.csv","City","1","9686394_0_5980699488362107028.csv","Airport Name","0","0.03467153284671532"
"75154185_0_1607627349983289012.csv","City","0","21329809_0_5526008408364682899.csv","City","0","0.35227272727272724"
"75154185_0_1607627349983289012.csv","Country","2","21329809_0_5526008408364682899.csv","Country","2","0.16103896103896104"
"75154185_0_1607627349983289012.csv","Metro population","4","21329809_0_5526008408364682899.csv","Metro population","4","0.8735673022846107"
"75154185_0_1607627349983289012.csv","City population","1","21329809_0_5526008408364682899.csv","City population","1","0.26883502638691864"
"75154185_0_1607627349983289012.csv","Mayor","3","21329809_0_5526008408364682899.csv","Mayor","3","0.31525974025974024"
"75154185_0_1607627349983289012.csv","World rank","5","21329809_0_5526008408364682899.csv","World rank","5","0.5448961467085502"
"75154185_0_1607627349983289012.csv","City","0","29886325_0_1448173912684571475.csv","City","0","0.36666666666666664"
"75154185_0_1607627349983289012.csv","Country","2","29886325_0_1448173912684571475.csv","Country","2","0.13172043010752688"
"75154185_0_1607627349983289012.csv","Metro population","4","29886325_0_1448173912684571475.csv","Metro population","4","0.06222208638080105"
"75154185_0_1607627349983289012.csv","City population","1","29886325_0_1448173912684571475.csv","City population","1","0.3458818266762214"
"75154185_0_1607627349983289012.csv","Mayor","3","29886325_0_1448173912684571475.csv","Mayor","3","0.26962365591397847"
"75154185_0_1607627349983289012.csv","World rank","5","29886325_0_1448173912684571475.csv","World rank","5","0.061877481205378206"
"75154185_0_1607627349983289012.csv","City","0","43469354_0_6029017163991310319.csv","City","0","0.3223333333333333"
"75154185_0_1607627349983289012.csv","Country","2","43469354_0_6029017163991310319.csv","Country","2","0.3033333333333333"
"75154185_0_1607627349983289012.csv","Metro population","4","43469354_0_6029017163991310319.csv","Metro population","4","0.050000000000001314"
"75154185_0_1607627349983289012.csv","City population","1","43469354_0_6029017163991310319.csv","City population","1","0.05"
"75154185_0_1607627349983289012.csv","Mayor","3","43469354_0_6029017163991310319.csv","Mayor","3","0.32866666666666666"
"75154185_0_1607627349983289012.csv","World rank","5","43469354_0_6029017163991310319.csv","World rank","5","0.05"
"75154185_0_1607627349983289012.csv","City","0","91474256_0_964747655387573523.csv","City","0","0.33602150537634407"
"75154185_0_1607627349983289012.csv","Country","2","91474256_0_964747655387573523.csv","Country","2","0.16236559139784945"
"75154185_0_1607627349983289012.csv","Metro population","4","91474256_0_964747655387573523.csv","Metro population","4","0.7186601693301411"
"75154185_0_1607627349983289012.csv","City population","1","91474256_0_964747655387573523.csv","City population","1","0.37426720364945565"
"75154185_0_1607627349983289012.csv","Mayor","3","91474256_0_964747655387573523.csv","Mayor","3","0.2747311827956989"
"75154185_0_1607627349983289012.csv","World rank","5","91474256_0_964747655387573523.csv","World rank","5","0.8381205467818055"
"75367212_2_2745466355267233390.csv","Developer(s)","0","27466715_0_3913547177671701530.csv","Developer [14][16]","0","0.43181818181818177"
"75367212_2_2745466355267233390.csv","Publisher(s)","2","27466715_0_3913547177671701530.csv","Publisher [10][11][14][17][18]","4","0.17272727272727273"
"75367212_2_2745466355267233390.csv","Title","4","27466715_0_3913547177671701530.csv","Title(s) [10][11][12][13]","6","0.25909090909090904"
"75367212_2_2745466355267233390.csv","Developer(s)","0","27466715_0_3913547177671701530.csv","Publisher [10][11][14][17][18]","4","0.17272727272727273"
"75367212_2_2745466355267233390.csv","ESRB","1","27466715_0_3913547177671701530.csv","ESRB/ ELSPA rating [10][17][21]","1","0.17272727272727273"
"75367212_2_2745466355267233390.csv","Publisher(s)","2","27466715_0_3913547177671701530.csv","Developer [14][16]","0","0.17272727272727273"
"75367212_2_2745466355267233390.csv","Developer(s)","0","36102169_0_7739454799295072814.csv","Developer","0","0.11136363636363636"
"75367212_2_2745466355267233390.csv","Publisher(s)","2","36102169_0_7739454799295072814.csv","Developer","0","0.17272727272727273"
"75367212_2_2745466355267233390.csv","Title","4","91959037_0_7907661684242014480.csv","Titel","4","0.95"
"76373906_0_6904594838446307331.csv","05-02-08","0","42764224_0_515744189130384109.csv","05-02-08","0","1.0"
"76373906_0_6904594838446307331.csv","Max","1","42764224_0_515744189130384109.csv","Max","1","1.0"
"76373906_0_6904594838446307331.csv","Min","2","42764224_0_515744189130384109.csv","Min","2","1.0"
"76373906_0_6904594838446307331.csv","Party","3","42764224_0_515744189130384109.csv","Party","3","1.2111111111111112"
"76373906_0_6904594838446307331.csv","05-02-08","0","42764224_0_515744189130384109.csv","Max","1","0.8541845017036088"
"76373906_0_6904594838446307331.csv","Max","1","42764224_0_515744189130384109.csv","Min","2","0.69031577941561"
"76373906_0_6904594838446307331.csv","05-02-08","0","42764224_0_515744189130384109.csv","Min","2","0.6233883814865097"
"76373906_0_6904594838446307331.csv","Min","2","42764224_0_515744189130384109.csv","05-02-08","0","0.6233883814865097"
"76373906_0_6904594838446307331.csv","Max","1","42764224_0_515744189130384109.csv","05-02-08","0","0.8541845017036088"
"76373906_0_6904594838446307331.csv","Min","2","42764224_0_515744189130384109.csv","Max","1","0.69031577941561"
"76373906_0_6904594838446307331.csv","05-02-08","0","70883081_0_5357790421435123524.csv","05-02-08","0","1.0"
"76373906_0_6904594838446307331.csv","Max","1","70883081_0_5357790421435123524.csv","Max","1","1.0"
"76373906_0_6904594838446307331.csv","Min","2","70883081_0_5357790421435123524.csv","Min","2","1.0"
"76373906_0_6904594838446307331.csv","Party","3","70883081_0_5357790421435123524.csv","Party","3","1.2111111111111112"
"76373906_0_6904594838446307331.csv","05-02-08","0","70883081_0_5357790421435123524.csv","Max","1","0.8541845017036088"
"76373906_0_6904594838446307331.csv","Max","1","70883081_0_5357790421435123524.csv","Min","2","0.69031577941561"
"76373906_0_6904594838446307331.csv","05-02-08","0","70883081_0_5357790421435123524.csv","Min","2","0.6233883814865097"
"76373906_0_6904594838446307331.csv","Min","2","70883081_0_5357790421435123524.csv","05-02-08","0","0.6233883814865097"
"76373906_0_6904594838446307331.csv","Max","1","70883081_0_5357790421435123524.csv","05-02-08","0","0.8541845017036088"
"76373906_0_6904594838446307331.csv","Min","2","70883081_0_5357790421435123524.csv","Max","1","0.69031577941561"
"76836443_2_249332777049648171.csv","Anaximander","1","21333456_2_1886495893795687264.csv","CREATOR","2","0.20357142857142854"
"76836443_2_249332777049648171.csv","","0","22987653_0_7774852112768859306.csv","Anglican (rejected Trinitarianism, i.e., Athanasianism; believed in the Arianism of the Primitive Church)","1","0.6828124999999999"
"76836443_2_249332777049648171.csv","Anaximander","1","22987653_0_7774852112768859306.csv","Isaac Newton","2","0.5046875"
"76836443_2_249332777049648171.csv","Anaximander","1","28494901_6_7026744149694237309.csv","Empedocles","1","0.08906249999999999"
"77632062_0_2292892375652659825.csv","City","0","21329809_0_5526008408364682899.csv","City","0","0.2597402597402597"
"77632062_0_2292892375652659825.csv","Country","2","21329809_0_5526008408364682899.csv","Country","2","0.13636363636363635"
"77632062_0_2292892375652659825.csv","Metro population","4","21329809_0_5526008408364682899.csv","Metro population","4","0.35316276469203917"
"77632062_0_2292892375652659825.csv","City population","1","21329809_0_5526008408364682899.csv","City population","1","0.27412907386215457"
"77632062_0_2292892375652659825.csv","Mayor","3","21329809_0_5526008408364682899.csv","Mayor","3","0.25357142857142856"
"77632062_0_2292892375652659825.csv","World rank","5","21329809_0_5526008408364682899.csv","World rank","5","0.2641490327808607"
"77632062_0_2292892375652659825.csv","City","0","29886325_0_1448173912684571475.csv","City","0","0.4491124260355029"
"77632062_0_2292892375652659825.csv","Country","2","29886325_0_1448173912684571475.csv","Country","2","0.128698224852071"
"77632062_0_2292892375652659825.csv","Metro population","4","29886325_0_1448173912684571475.csv","Metro population","4","0.25475297627964544"
"77632062_0_2292892375652659825.csv","City population","1","29886325_0_1448173912684571475.csv","City population","1","0.3618696114532746"
"77632062_0_2292892375652659825.csv","Mayor","3","29886325_0_1448173912684571475.csv","Mayor","3","0.35917159763313605"
"77632062_0_2292892375652659825.csv","World rank","5","29886325_0_1448173912684571475.csv","World rank","5","0.11912565889465382"
"77632062_0_2292892375652659825.csv","City","0","91474256_0_964747655387573523.csv","City","0","0.291715976331361"
"77632062_0_2292892375652659825.csv","Country","2","91474256_0_964747655387573523.csv","Country","2","0.13994082840236688"
"77632062_0_2292892375652659825.csv","Metro population","4","91474256_0_964747655387573523.csv","Metro population","4","0.6723914254237924"
"77632062_0_2292892375652659825.csv","City population","1","91474256_0_964747655387573523.csv","City population","1","0.38070762621829124"
"77632062_0_2292892375652659825.csv","Mayor","3","91474256_0_964747655387573523.csv","Mayor","3","0.2579881656804734"
"77632062_0_2292892375652659825.csv","World rank","5","91474256_0_964747655387573523.csv","World rank","5","0.703364536460159"
"77694908_0_6083291340991074532.csv","Director(s)","0","35188621_0_6058553107571275232.csv","Director(s)","0","0.53984375"
"77694908_0_6083291340991074532.csv","Overall Rank","2","35188621_0_6058553107571275232.csv","Overall Rank","2","0.05000001912626053"
"77694908_0_6083291340991074532.csv","Year","4","35188621_0_6058553107571275232.csv","Year","4","0.46562499999999996"
"77694908_0_6083291340991074532.csv","Fans' Rank","1","35188621_0_6058553107571275232.csv","Fans' Rank","1","0.05"
"77694908_0_6083291340991074532.csv","Title","3","35188621_0_6058553107571275232.csv","Title","3","0.21328124999999998"
"77694908_0_6083291340991074532.csv","Director(s)","0","39759273_0_1427898308030295194.csv","Director","0","0.5296875"
"77694908_0_6083291340991074532.csv","Year","4","39759273_0_1427898308030295194.csv","Year","5","0.40624999999999994"
"77694908_0_6083291340991074532.csv","Title","3","39759273_0_1427898308030295194.csv","Title","4","0.37656249999999997"
"77694908_0_6083291340991074532.csv","Fans' Rank","1","39759273_0_1427898308030295194.csv","N","3","0.13591502409278833"
"77694908_0_6083291340991074532.csv","Director(s)","0","58891288_0_1117541047012405958.csv","Director(s)","0","0.703125"
"77694908_0_6083291340991074532.csv","Year","4","58891288_0_1117541047012405958.csv","Year","4","0.42109375"
"77694908_0_6083291340991074532.csv","Title","3","58891288_0_1117541047012405958.csv","Title","3","0.42109375"
"77694908_0_6083291340991074532.csv","Fans' Rank","1","58891288_0_1117541047012405958.csv","Rank","2","0.8602542304728661"
"77694908_0_6083291340991074532.csv","Overall Rank","2","58891288_0_1117541047012405958.csv","Overall Rank","1","0.40524216375996175"
"77694908_0_6083291340991074532.csv","Director(s)","0","73988811_0_2775758476756716904.csv","Director(s)","1","0.05"
"77694908_0_6083291340991074532.csv","Title","3","73988811_0_2775758476756716904.csv","Title","4","0.05"
"78005071_0_8643954006825971723.csv","Political Party","1","12746760_0_6703465836620308483.csv","","0","1.0687499999999999"
